mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_penalty,param_C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0016658306121826172,0.0009424036131269116,0.0,0.0,liblinear,none,1.0,"{'solver': 'liblinear', 'penalty': 'none', 'C': 1.0}",,,,,,4
0.0010008811950683594,1.9172570040726375e-06,0.0,0.0,saga,none,100.0,"{'solver': 'saga', 'penalty': 'none', 'C': 100}",,,,,,4
0.005333662033081055,0.0018858186299615355,0.0016663074493408203,0.0009425721251231929,liblinear,l2,0.1,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.1}",0.8185096153846154,0.7872596153846154,0.8040865384615384,0.8032852564102564,0.012770334495600342,3
0.008333206176757812,0.0032994238902625188,0.0019996166229248047,0.0,lbfgs,l2,10.0,"{'solver': 'lbfgs', 'penalty': 'l2', 'C': 10}",0.8173076923076923,0.8040865384615384,0.8125,0.811298076923077,0.005464015102959082,1
0.0033338069915771484,0.0004722133007474379,0.0016671816507975261,0.0004724957133638158,liblinear,l2,1.0,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 1.0}",0.8197115384615384,0.8004807692307693,0.8112980769230769,0.8104967948717948,0.007871347237335105,2
0.0009996891021728516,3.8933590933214475e-07,0.0,0.0,lbfgs,l1,100.0,"{'solver': 'lbfgs', 'penalty': 'l1', 'C': 100}",,,,,,4
